id,valor,categoria
5999,0.7726,A
6000,-1.1821,B
6001,-0.4146,C
6002,0.6274,A
6003,1.5414,C
6004,-1.4987,C
6005,0.3671,C
6006,-0.4419,A
6007,-1.316,B
6008,0.4342,C
6009,-0.598,B
6010,2.281,B
6011,0.4982,A
6012,-0.717,A
6013,0.2566,A
6014,0.7151,A
6015,-0.2364,A
6016,-1.0563,A
6017,0.0115,A
6018,-1.0682,B
6019,2.7908,A
6020,0.9746,B
6021,0.0347,A
6022,-0.5903,C
6023,0.8614,B
6024,0.0968,B
6025,-1.8789,B
6026,0.328,A
6027,-0.8815,C
6028,1.0535,A
6029,-0.0036,B
6030,-1.4637,A
6031,2.147,B
6032,-0.1313,C
6033,1.3021,B
6034,1.5856,A
6035,1.2736,A
6036,-1.062,C
6037,-0.3836,A
6038,1.4332,C
6039,-0.1105,C
6040,-0.9222,A
6041,1.7436,A
6042,-0.8794,A
6043,1.0036,C
6044,-0.7829,C
6045,1.0748,A
6046,1.516,C
6047,1.1785,A
6048,1.029,B
6049,1.3681,B
6050,-1.4614,C
6051,-0.2066,B
6052,-0.8651,C
6053,-1.7347,C
6054,0.4005,B
6055,-1.2329,C
6056,-0.4044,A
6057,-1.1409,C
6058,-1.3021,B
6059,0.0842,B
6060,-2.2044,C
6061,0.6846,A
6062,-0.0153,C
6063,2.1958,A
6064,-1.4139,B
6065,0.4802,B
6066,1.482,C
6067,-0.4509,C
6068,1.4244,C
6069,-0.3639,C
6070,0.8454,C
6071,-0.5952,C
6072,0.7919,B
6073,1.0554,B
6074,-1.1959,A
6075,1.0448,A
6076,-0.4468,A
6077,0.3862,B
6078,1.5153,C
6079,0.607,C
6080,-1.246,C
6081,1.3479,A
6082,-0.9076,A
6083,-1.8126,B
6084,-0.8447,A
6085,0.6234,B
6086,-1.0131,C
6087,-0.388,C
6088,-0.5451,A
6089,0.8491,C
6090,-0.6545,C
6091,1.0276,C
6092,0.2736,A
6093,-0.4313,A
6094,-0.3294,A
6095,1.0961,A
6096,0.7989,C
6097,1.7298,C
6098,-0.4689,A
6099,-0.4848,C
6100,1.5927,B
6101,-0.0893,C
6102,-2.8859,A
6103,-0.2208,A
6104,-0.1678,B
6105,1.036,A
6106,1.0488,C
6107,2.0896,C
6108,1.0447,A
6109,-1.0588,C
6110,-0.388,C
6111,0.4903,A
6112,-1.0633,A
6113,-1.2484,C
6114,1.1444,B
6115,-0.3926,B
6116,-1.3069,C
6117,-0.61,C
6118,-0.9586,C
6119,0.1211,A
6120,-0.2242,A
6121,-0.2814,B
6122,-0.516,C
6123,-0.1458,B
6124,0.1635,B
6125,0.4297,A
6126,0.1182,B
6127,-1.4097,B
6128,-0.6658,C
6129,0.3705,A
6130,-1.3636,C
6131,-0.1084,C
6132,-0.325,A
6133,0.5282,B
6134,0.1315,A
6135,-0.9105,A
6136,0.6967,C
6137,-0.1608,B
6138,-0.226,B
6139,-1.2897,A
6140,0.2494,C
6141,-0.7031,C
6142,0.7774,B
6143,-2.0581,B
6144,0.8761,C
6145,2.7144,A
6146,-0.2423,C
6147,0.9575,C
6148,1.5266,A
6149,0.3423,A
6150,0.0858,C
6151,0.2812,A
6152,1.3187,B
6153,0.4169,A
6154,0.8945,B
6155,1.2244,A
6156,0.067,B
6157,0.5053,A
6158,1.3704,A
6159,-0.1198,B
6160,-1.2933,A
6161,-2.2319,B
6162,1.8329,C
6163,-0.8415,A
6164,0.8183,C
6165,-1.5712,B
6166,0.4118,C
6167,-1.5357,A
6168,1.0666,C
6169,0.9233,B
6170,-0.3391,C
6171,1.6955,B
6172,-1.0366,A
6173,1.1298,A
6174,-0.7811,C
6175,1.0597,C
6176,-1.4321,A
6177,0.6401,C
6178,0.0513,C
6179,-0.0904,B
6180,0.8797,B
6181,1.778,C
6182,0.082,C
6183,0.2953,B
6184,0.5302,C
6185,-1.9024,B
6186,-0.7729,C
6187,-0.189,C
6188,-0.4434,A
6189,0.0136,A
6190,-0.0819,B
6191,-0.7511,B
6192,1.5082,A
6193,0.6643,A
6194,-1.8473,B
6195,-0.3349,B
6196,-1.012,B
6197,-0.9082,C
6198,1.1406,C
6199,1.6431,B
6200,-0.421,C
6201,-0.9751,C
6202,1.4449,B
6203,1.4023,A
6204,1.5965,A
6205,0.2328,C
6206,-2.3191,A
6207,1.1192,B
6208,-0.3097,A
6209,0.0333,A
6210,1.1169,B
6211,2.6281,B
6212,-2.6825,B
6213,2.2503,B
6214,2.6646,A
6215,0.2372,A
6216,2.8479,B
6217,0.569,A
6218,0.2382,C
6219,-1.3744,A
6220,0.2995,B
6221,0.6839,C
6222,0.6046,A
6223,-1.4292,A
6224,-0.0436,A
6225,-0.018,C
6226,0.8834,B
6227,0.0472,B
6228,-2.4344,B
6229,-0.2061,C
6230,0.0051,B
6231,-0.7425,C
6232,0.462,C
6233,1.1474,B
6234,-1.3525,C
6235,-0.8298,B
6236,-0.2171,A
6237,1.7598,B
6238,-0.4624,B
6239,0.7684,C
6240,0.52,B
6241,0.543,C
6242,1.3718,B
6243,-0.7154,B
6244,-0.0509,A
6245,-0.9326,C
6246,0.6303,B
6247,0.8016,B
6248,-0.0566,A
6249,-1.0602,C
6250,0.1074,C
6251,-0.3232,C
6252,-1.1038,A
6253,-0.897,B
6254,0.6132,A
6255,-0.6045,B
6256,-0.5914,A
6257,-0.5514,A
6258,-1.9697,B
6259,-0.3285,B
6260,-1.189,C
6261,-0.0279,B
6262,0.9104,C
6263,-0.0049,B
6264,1.0679,B
6265,0.1039,A
6266,-0.0568,C
6267,-0.9845,A
6268,0.0419,A
6269,0.6868,A
6270,-0.0067,C
6271,-0.2353,A
6272,0.2733,C
6273,-0.7299,C
6274,-0.9344,A
6275,-2.1181,C
6276,0.9062,A
6277,-0.431,B
6278,1.8417,A
6279,1.2675,A
6280,2.0137,B
6281,-0.7937,C
6282,-1.0731,A
6283,-0.0713,B
6284,0.9515,A
6285,0.9687,A
6286,0.4957,B
6287,-1.6631,B
6288,-1.3754,B
6289,-0.0675,A
6290,-0.6859,A
6291,-2.5921,C
6292,0.556,C
6293,-0.417,A
6294,1.4252,B
6295,0.1765,C
6296,0.3212,B
6297,0.3016,C
6298,0.3458,A
6299,0.4573,A
6300,1.3276,C
6301,0.2106,A
6302,0.7999,B
6303,-0.0116,C
6304,0.0737,B
6305,-0.8534,C
6306,-0.1385,A
6307,0.2085,C
6308,0.3406,A
6309,-0.2416,A
6310,-2.1248,C
6311,0.7417,A
6312,-0.0758,A
6313,0.1234,B
6314,0.7534,C
6315,0.4291,C
6316,-0.82,A
6317,1.7106,B
6318,0.6527,C
6319,-0.0359,C
6320,1.2859,B
6321,-0.8483,A
6322,-1.5112,B
6323,-0.4637,B
6324,1.6518,C
6325,-0.7643,B
6326,1.0934,C
6327,2.0931,A
6328,0.1206,A
6329,0.2586,A
6330,-1.1138,B
6331,0.0016,C
6332,-2.139,B
6333,-0.7779,A
6334,1.0028,C
6335,-2.6384,A
6336,-0.4846,C
6337,-1.0552,A
6338,0.4232,A
6339,1.4458,C
6340,0.895,A
6341,0.9544,C
6342,2.4254,C
6343,-1.3838,C
6344,-0.4711,B
6345,-1.0111,A
6346,1.0544,A
6347,0.3341,A
6348,0.2985,B
6349,2.2102,C
6350,-1.1848,A
6351,-0.5732,B
6352,-0.8471,A
6353,0.7701,B
6354,-1.0436,C
6355,0.3245,B
6356,0.1995,A
6357,0.2602,A
6358,1.2195,B
6359,0.1456,B
6360,0.3036,B
6361,-0.9704,A
6362,1.342,A
6363,0.6989,A
6364,0.29,B
6365,0.2953,A
6366,0.4345,B
6367,-1.326,B
6368,0.402,A
6369,-0.6206,C
6370,-1.2883,C
6371,0.618,C
6372,-0.5783,A
6373,-0.391,C
6374,0.2204,B
6375,1.4501,A
6376,-0.3955,C
6377,1.1715,B
6378,-0.9967,A
6379,-1.0763,A
6380,0.2387,A
6381,-1.1382,B
6382,-0.0376,A
6383,-0.3429,A
6384,-1.2481,A
6385,0.7896,C
6386,1.806,C
6387,-1.2988,C
6388,-0.1137,B
6389,-0.7091,B
6390,0.7654,C
6391,0.7279,A
6392,0.469,C
6393,-0.1073,A
6394,-2.0175,C
6395,-0.3341,B
6396,-0.0449,B
6397,-1.6301,A
6398,-0.0385,B
6399,0.8618,A
6400,1.2653,C
6401,0.8796,B
6402,0.0371,C
6403,-1.0684,C
6404,0.198,C
6405,-1.2151,A
6406,0.6678,C
6407,0.9734,A
6408,0.9429,B
6409,-0.3211,A
6410,0.5077,B
6411,-0.6931,A
6412,-0.3457,C
6413,0.2016,A
6414,0.2006,C
6415,-1.1475,C
6416,-0.1575,B
6417,0.3353,A
6418,1.3885,C
6419,-2.0695,B
6420,0.593,B
6421,1.2609,B
6422,0.3599,A
6423,0.436,C
6424,1.6475,C
6425,1.2208,C
6426,-0.3224,C
6427,-0.8648,C
6428,-0.9724,B
6429,-0.9447,A
6430,0.3669,A
6431,0.3316,C
6432,0.4407,B
6433,3.0627,B
6434,0.0429,C
6435,0.7363,B
6436,-1.4158,C
6437,-0.0031,A
6438,0.6817,A
6439,0.5845,C
6440,-0.1464,A
6441,-1.5033,A
6442,-2.016,B
6443,0.0092,A
6444,-0.6627,A
6445,0.5212,A
6446,-1.9632,A
6447,-0.9951,A
6448,2.5227,C
6449,-0.6179,C
6450,-0.7637,C
6451,0.0165,B
6452,1.1199,B
6453,-0.0845,B
6454,-0.6689,C
6455,-0.06,A
6456,-0.5714,C
6457,0.0046,C
6458,-1.3992,B
6459,-0.8553,C
6460,1.2963,A
6461,-2.2207,B
6462,-0.6024,C
6463,0.4339,A
6464,-1.0527,C
6465,0.3689,C
6466,-0.2787,A
6467,-0.9253,A
6468,0.5396,A
6469,1.0025,C
6470,-0.0036,C
6471,-0.5195,B
6472,-0.7091,C
6473,-0.6226,C
6474,-1.0934,A
6475,-0.3554,B
6476,-0.4105,A
6477,0.9951,C
6478,-0.6804,A
6479,-0.3487,B
6480,-1.0383,B
6481,0.0285,B
6482,-0.3398,B
6483,-0.2645,A
6484,0.9481,B
6485,1.5676,B
6486,-0.6418,C
6487,-0.8056,A
6488,-0.0065,C
6489,1.2133,A
6490,-2.2297,C
6491,0.1432,B
6492,0.8135,A
6493,-1.1675,C
6494,-0.4739,A
6495,0.785,B
6496,0.5279,A
6497,1.9673,A
6498,0.7146,C
6499,-1.5913,C
6500,-0.3899,C
6501,0.9594,C
6502,1.6891,C
6503,-0.4972,C
6504,0.6957,C
6505,-0.4639,B
6506,2.0908,B
6507,-0.146,A
6508,-0.4796,A
6509,-0.4371,B
6510,0.1769,B
6511,0.037,C
6512,0.8226,C
6513,0.3144,C
6514,0.7825,A
6515,-0.0531,B
6516,-0.7949,C
6517,-1.4751,B
6518,0.3844,C
6519,-0.9429,B
6520,0.1947,B
6521,-0.342,A
6522,-0.0799,B
6523,1.4857,B
6524,0.2639,A
6525,0.6154,B
6526,0.3708,B
6527,-0.9874,A
6528,0.3694,B
6529,-0.291,A
6530,0.0576,B
6531,0.1337,C
6532,0.0306,A
6533,-0.4232,B
6534,-1.0125,B
6535,-0.3865,A
6536,-0.6836,B
6537,-0.0298,C
6538,1.1165,A
6539,-0.3725,A
6540,-0.9961,B
6541,-1.2394,C
6542,0.8196,C
6543,1.958,B
6544,-1.3753,C
6545,-1.0767,B
6546,0.752,A
6547,1.2058,B
6548,-0.9715,B
6549,-1.4365,C
6550,-2.0978,A
6551,0.6157,C
6552,1.8213,A
6553,0.219,B
6554,-0.6279,C
6555,-0.3579,B
6556,-1.6991,C
6557,-0.0807,A
6558,0.5784,A
6559,0.2059,C
6560,0.819,A
6561,0.6887,A
6562,-2.144,B
6563,0.2475,C
6564,0.5037,C
6565,0.8882,A
6566,0.4716,C
6567,-0.6368,C
6568,-0.6151,C
6569,0.6327,A
6570,-1.8359,C
6571,0.174,B
6572,-0.8201,A
6573,1.0822,A
6574,-0.4436,C
6575,-0.6624,C
6576,1.9907,B
6577,-0.2154,C
6578,0.2154,A
6579,0.488,B
6580,0.3159,B
6581,-0.5198,A
6582,-0.2694,A
6583,-1.0917,B
6584,-0.3565,B
6585,-0.423,A
6586,-1.5213,C
6587,-0.4084,A
6588,-1.0857,A
6589,-2.5921,B
6590,-2.3007,B
6591,-1.6637,A
6592,-0.3773,C
6593,1.018,C
6594,0.652,B
6595,0.3663,A
6596,-0.9136,A
6597,0.7736,B
6598,1.0701,B
6599,0.5579,B
6600,-1.8542,A
6601,-0.332,B
6602,-0.5282,C
6603,2.2795,A
6604,-0.3046,B
6605,0.4669,C
6606,-2.3802,A
6607,0.6742,A
6608,-0.3288,A
6609,-0.5486,A
6610,-0.0195,A
6611,-0.1537,C
6612,0.5099,A
6613,-0.4269,C
6614,0.3607,C
6615,-1.7934,A
6616,-0.2286,C
6617,-0.1038,C
6618,-0.5196,A
6619,-1.0978,C
6620,-1.0637,C
6621,-0.3882,B
6622,0.6498,A
6623,0.602,A
6624,0.0572,B
6625,0.7095,B
6626,0.9881,C
6627,-0.8052,C
6628,0.2129,C
6629,1.3583,C
6630,-0.5376,B
6631,-0.8321,C
6632,-0.4113,C
6633,2.0429,B
6634,-0.7685,A
6635,-1.3031,A
6636,1.2438,C
6637,-1.2044,C
6638,-1.3844,C
6639,1.2376,B
6640,-1.1293,B
6641,-1.4421,A
6642,-0.4169,A
6643,-1.5574,B
6644,0.6926,B
6645,1.2428,B
6646,0.2142,A
6647,0.0965,C
6648,0.6188,A
6649,-0.0004,C
6650,-0.1432,B
6651,0.5059,A
6652,0.3298,C
6653,-0.2504,A
6654,1.1169,A
6655,0.4341,A
6656,0.9936,C
6657,1.2276,B
6658,1.0596,B
6659,0.5383,C
6660,1.4535,A
6661,-0.7421,B
6662,-0.3354,C
6663,0.5948,C
6664,-0.0586,B
6665,-0.6189,C
6666,0.0558,B
6667,0.7583,B
6668,0.2953,A
6669,-2.006,A
6670,0.5613,B
6671,1.5287,C
6672,-0.2128,A
6673,-0.3912,A
6674,-0.3485,B
6675,-0.5669,B
6676,1.3045,A
6677,-0.0973,C
6678,0.4926,A
6679,-1.4582,B
6680,0.0458,A
6681,-0.2022,B
6682,-1.3954,C
6683,-1.2988,A
6684,0.528,C
6685,-1.194,B
6686,0.8002,C
6687,0.1886,B
6688,-0.5925,A
6689,-0.8689,C
6690,0.1663,A
6691,0.7219,A
6692,1.6479,B
6693,-1.2547,A
6694,1.9705,B
6695,0.4141,A
6696,-0.4583,B
6697,-0.2516,B
6698,-1.4082,A
6699,-1.0051,B
6700,0.8677,A
6701,0.8507,B
6702,0.6062,B
6703,0.5261,B
6704,-0.2315,B
6705,-0.12,C
6706,-1.0743,B
6707,-0.6262,B
6708,0.4482,A
6709,-1.2609,C
6710,0.5226,A
6711,-0.3085,B
6712,-1.3478,C
6713,-0.0117,A
6714,-0.9383,A
6715,-0.1155,B
6716,-0.6934,A
6717,0.4751,B
6718,2.0705,C
6719,-0.7102,B
6720,0.1072,B
6721,0.5586,B
6722,-0.3763,B
6723,1.361,C
6724,0.079,C
6725,0.6546,C
6726,1.3697,C
6727,1.8323,C
6728,-0.6776,A
6729,0.6627,B
6730,1.3299,C
6731,1.2653,B
6732,1.722,B
6733,0.4164,A
6734,1.3885,B
6735,0.8513,C
6736,-0.4107,B
6737,-1.6469,C
6738,1.5472,C
6739,0.9598,A
6740,-0.3869,B
6741,0.3946,B
6742,-0.6882,C
6743,-0.4074,C
6744,-0.0861,A
6745,0.1846,B
6746,0.3112,B
6747,0.1995,C
6748,0.4842,C
6749,1.1697,B
6750,1.6291,C
6751,-0.3357,A
6752,-1.027,C
6753,2.0558,C
6754,0.718,A
6755,-0.5348,B
6756,0.5501,C
6757,-0.3546,C
6758,0.477,C
6759,0.2345,C
6760,0.2642,C
6761,1.8309,C
6762,-0.8775,A
6763,-1.2756,A
6764,0.0921,C
6765,-1.0468,A
6766,0.0695,B
6767,-0.3038,A
6768,1.9,B
6769,-1.2395,C
6770,0.1045,C
6771,-0.7085,A
6772,-1.1735,C
6773,0.4027,B
6774,0.6941,C
6775,0.5764,B
6776,-0.4478,A
6777,-1.492,C
6778,-0.1271,C
6779,0.0962,C
6780,-0.3196,C
6781,-0.617,B
6782,1.1386,A
6783,-0.7613,A
6784,0.1794,A
6785,0.4227,B
6786,-2.4819,B
6787,-0.2221,C
6788,-0.2886,B
6789,-1.132,A
6790,-0.4441,C
6791,-0.2534,A
6792,0.2263,A
6793,0.6558,B
6794,0.3701,B
6795,-1.7381,A
6796,-1.7115,B
6797,0.6426,C
6798,-0.2734,B
6799,-0.2812,C
6800,0.9235,B
6801,-0.5294,C
6802,0.4999,C
6803,1.4745,C
6804,0.8808,A
6805,0.2824,A
6806,-0.8012,B
6807,0.1435,A
6808,-0.6578,A
6809,-0.4125,C
6810,-0.284,C
6811,-0.8673,C
6812,-0.0593,B
6813,-1.4402,B
6814,0.931,A
6815,-1.1163,B
6816,0.5511,B
6817,-1.0189,C
6818,-1.8532,A
6819,-0.877,B
6820,1.7844,C
6821,2.1351,A
6822,-0.3621,A
6823,1.0331,A
6824,0.8233,C
6825,1.2608,C
6826,-1.8421,A
6827,-1.733,A
6828,0.5063,A
6829,0.1614,A
6830,-0.3051,A
6831,-0.6406,A
6832,-0.5999,A
6833,-0.421,C
6834,1.1534,A
6835,0.0767,A
6836,-0.2663,A
6837,-1.6292,A
6838,1.836,C
6839,-0.5673,A
6840,-2.2598,A
6841,0.2209,B
6842,-0.6217,B
6843,-0.1745,B
6844,0.06,A
6845,0.1555,B
6846,1.1597,A
6847,1.3298,A
6848,0.1841,C
6849,1.3074,A
6850,0.8625,A
6851,0.8659,A
6852,-0.4775,A
6853,0.4776,C
6854,-0.005,B
6855,-0.3294,B
6856,-3.1968,C
6857,-1.0741,B
6858,0.8409,C
6859,0.5683,A
6860,-0.2333,C
6861,-0.5369,B
6862,-0.3715,B
6863,-1.0288,A
6864,2.2795,A
6865,-0.002,A
6866,-0.0747,B
6867,0.8347,B
6868,1.1995,A
6869,2.2559,B
6870,-1.2787,C
6871,1.7302,C
6872,0.9385,B
6873,0.7758,A
6874,-0.19,A
6875,-0.4196,B
6876,-1.8833,C
6877,0.2927,A
6878,0.3949,B
6879,0.7757,A
6880,-0.3096,B
6881,-0.0273,A
6882,-1.6817,A
6883,-0.669,C
6884,0.4544,C
6885,-0.9695,B
6886,0.1543,A
6887,-1.6714,B
6888,-0.5298,A
6889,-0.5532,B
6890,0.4469,A
6891,-0.1139,A
6892,-1.7144,C
6893,-2.8028,C
6894,-1.4169,A
6895,0.6327,C
6896,-1.0554,B
6897,-1.5573,B
6898,0.723,C
6899,-0.2702,A
6900,0.0335,A
6901,1.0597,A
6902,1.3325,B
6903,-0.4839,B
6904,-0.5267,B
6905,-0.2007,B
6906,-0.2318,B
6907,0.8171,B
6908,0.6885,B
6909,0.7865,A
6910,-1.6786,B
6911,-0.1679,C
6912,0.5798,B
6913,0.9715,C
6914,-1.4346,C
6915,-0.6535,B
6916,0.1867,C
6917,-0.1891,B
6918,1.1284,A
6919,-0.3816,A
6920,0.3805,A
6921,0.332,A
6922,1.3623,A
6923,-0.5672,B
6924,0.8943,A
6925,0.9945,C
6926,0.5693,C
6927,0.5915,B
6928,-0.8884,C
6929,-0.0709,A
6930,-0.5694,A
6931,-0.5381,B
6932,-0.4932,B
6933,0.909,A
6934,0.345,C
6935,0.7701,A
6936,-0.1507,B
6937,0.5277,A
6938,-2.0895,C
6939,-0.2437,B
6940,0.4421,C
6941,-0.6149,C
6942,0.2299,B
6943,-0.392,A
6944,-0.0644,B
6945,1.355,B
6946,-0.1657,B
6947,-0.3298,A
6948,-0.4542,B
6949,-0.4991,A
6950,-1.0441,B
6951,0.0383,B
6952,-0.2175,C
6953,1.2918,A
6954,-1.0549,A
6955,-1.44,C
6956,-0.1811,C
6957,0.401,B
6958,-0.8054,B
6959,-0.0963,B
6960,0.5404,A
6961,-0.2706,C
6962,-1.1625,C
6963,-0.1186,B
6964,-2.5314,B
6965,-0.4647,A
6966,-0.132,A
6967,-0.0871,B
6968,-1.3983,B
6969,0.5197,B
6970,-0.7628,B
6971,-0.2626,A
6972,-0.5673,B
6973,-2.6349,B
6974,-0.1985,C
6975,1.3694,A
6976,0.4315,B
6977,0.2462,B
6978,-0.4958,C
6979,-0.1169,C
6980,-1.7058,A
6981,0.0096,A
6982,0.523,C
6983,-0.6492,C
6984,-1.4009,B
6985,-0.3273,A
6986,0.0295,B
6987,-0.1508,A
6988,0.189,C
6989,0.633,C
6990,-0.3619,A
6991,-1.3492,C
6992,-0.8934,A
6993,1.0844,C
6994,0.0694,C
6995,1.128,B
6996,-0.8486,B
6997,0.0358,A
6998,-1.9169,B
6999,0.6113,B
7000,-0.8474,C
7001,-0.6907,C
7002,0.6578,A
7003,-0.3239,A
7004,0.3949,A
7005,1.2445,C
7006,-1.726,C
7007,0.2357,B
7008,-0.5235,B
7009,-0.5539,B
7010,-0.1475,B
7011,0.9729,B
7012,-0.6408,C
7013,-0.2973,C
7014,0.2666,A
7015,-0.8243,C
7016,-1.8027,A
7017,0.2361,C
7018,1.907,B
7019,1.7959,A
7020,-0.2955,B
7021,-0.3862,C
7022,-0.6108,B
7023,2.5886,B
7024,0.3848,A
7025,0.503,A
7026,0.3671,C
7027,-0.773,B
7028,-1.1344,B
7029,-0.707,B
7030,-1.3162,A
7031,0.1628,A
7032,1.1702,B
7033,1.9514,B
7034,1.5828,C
7035,0.2849,C
7036,2.5356,C
7037,1.2505,C
7038,0.3079,B
7039,-0.0991,C
7040,2.2141,B
7041,1.4085,A
7042,-0.9958,A
7043,0.6001,A
7044,0.784,A
7045,-0.0595,C
7046,-1.0535,B
7047,0.0781,B
7048,-0.4591,B
7049,0.0343,C
7050,-2.3623,C
7051,-0.9883,B
7052,0.8418,B
7053,0.6418,B
7054,-0.8651,A
7055,-1.0666,A
7056,-1.0345,C
7057,-1.0543,B
7058,1.298,A
7059,0.495,A
7060,0.5243,B
7061,-0.5335,A
7062,2.4479,A
7063,-0.6568,C
7064,-0.6822,C
7065,-0.1359,A
7066,-0.359,B
7067,0.5679,A
7068,-2.5694,C
7069,-0.6088,C
7070,0.6621,C
7071,0.3665,C
7072,0.2602,A
7073,0.2668,A
7074,-1.9381,B
7075,-1.3025,A
7076,-0.8485,A
7077,2.0194,B
7078,0.0307,C
7079,1.3798,B
7080,-1.5272,C
7081,1.077,A
7082,0.8523,C
7083,0.0334,B
7084,-0.8874,B
7085,0.0798,B
7086,1.9208,B
7087,-0.5357,A
7088,0.9861,B
7089,2.1572,A
7090,0.864,B
7091,0.8133,B
7092,-0.9417,B
7093,1.748,C
7094,-0.6167,A
7095,-1.6439,B
7096,-0.1579,C
7097,0.977,C
7098,0.3097,C
7099,0.8034,A
7100,0.9526,A
7101,-0.6967,A
7102,2.1539,A
7103,0.2625,B
7104,-1.2192,A
7105,0.7317,C
7106,-0.5115,A
7107,-2.1468,B
7108,-1.1332,C
7109,2.1418,A
7110,-0.0393,A
7111,-0.2827,A
7112,0.3234,C
7113,-1.4796,B
7114,1.6188,B
7115,-1.3383,C
7116,-1.3573,B
7117,-0.077,C
7118,0.3112,A
7119,1.058,C
7120,-0.2103,B
7121,0.1131,C
7122,-0.1095,C
7123,0.2677,C
7124,1.1104,C
7125,0.2087,C
7126,-1.4196,B
7127,0.9227,A
7128,1.0681,B
7129,-0.0243,B
7130,0.187,B
7131,-2.1033,A
7132,-0.8583,B
7133,1.2213,A
7134,-0.4924,B
7135,0.6295,B
7136,-2.2877,C
7137,1.8016,A
7138,-0.0881,C
7139,0.7316,A
7140,0.8302,B
7141,-0.9155,B
7142,1.3699,A
7143,1.385,B
7144,0.0102,B
7145,-0.9009,A
7146,-0.7922,C
7147,0.2255,A
7148,2.0878,B
7149,-0.9846,C
7150,2.5187,C
7151,-1.0866,A
7152,-1.9899,C
7153,-2.2194,C
7154,-0.3711,A
7155,0.8081,A
7156,0.3256,A
7157,1.2064,A
7158,-0.2094,C
7159,2.6047,A
7160,-0.5343,B
7161,0.9907,A
7162,1.0599,C
7163,1.3577,A
7164,0.7599,C
7165,-0.6489,A
7166,0.5371,B
7167,0.6982,C
7168,-0.2478,C
7169,0.7809,B
7170,-0.2949,C
7171,0.7736,B
7172,1.8557,B
7173,2.0754,A
7174,-0.9696,C
7175,-1.3974,C
7176,0.1895,A
7177,-0.1096,A
7178,-0.3279,A
7179,0.8352,B
7180,-0.5724,C
7181,-0.3683,C
7182,1.1312,C
7183,0.9187,C
7184,0.0075,B
7185,-0.5146,C
7186,1.3521,A
7187,2.0124,C
7188,1.7229,B
7189,0.9535,B
7190,1.3597,A
7191,0.061,A
7192,-1.051,A
7193,-1.2769,A
7194,1.0989,A
7195,1.1734,A
7196,0.2086,A
7197,-0.0935,B
7198,0.251,A
7199,-1.9435,A
7200,-1.0689,B
7201,0.2474,B
7202,0.6408,B
7203,-1.0922,B
7204,2.3655,B
7205,-0.2341,A
7206,0.8628,B
7207,0.3207,A
7208,-1.2978,A
7209,-0.8369,C
7210,0.8147,A
7211,0.0208,B
7212,-1.6413,B
7213,-0.7999,B
7214,-0.7854,A
7215,1.4555,B
7216,-0.3949,A
7217,-1.5852,A
7218,0.7032,B
7219,-1.4724,C
7220,-1.3786,B
7221,0.748,C
7222,0.3655,B
7223,-1.0711,B
7224,-0.3268,A
7225,0.4584,B
7226,1.3721,B
7227,0.5674,C
7228,1.5632,A
7229,-0.6398,A
7230,-0.503,C
7231,1.9383,B
7232,0.6832,B
7233,-1.6383,B
7234,-0.078,C
7235,-1.1394,A
7236,0.1486,B
7237,-0.702,A
7238,0.2596,C
7239,-1.2341,C
7240,-1.1676,B
7241,0.4,B
7242,-0.3516,C
7243,-0.8967,A
7244,-0.4403,A
7245,-1.2288,A
7246,-1.1942,C
7247,-0.9073,C
7248,0.0349,B
7249,1.2416,A
7250,-1.8755,C
7251,1.776,B
7252,1.0833,B
7253,-0.4311,C
7254,-1.13,B
7255,-0.888,C
7256,0.432,B
7257,-0.8109,C
7258,-2.5698,A
7259,0.753,C
7260,0.634,A
7261,1.8304,C
7262,-0.554,A
7263,-0.4448,A
7264,-0.0377,A
7265,-0.5965,C
7266,0.9364,C
7267,1.2627,C
7268,1.4253,C
7269,1.1415,A
7270,1.2149,B
7271,-0.5882,A
7272,-0.1414,A
7273,1.4917,C
7274,-0.6994,C
7275,-1.6193,C
7276,-0.2132,A
7277,-0.8495,B
7278,-0.3499,A
7279,1.2145,B
7280,0.8725,A
7281,-0.5023,C
7282,-1.3523,B
7283,0.5007,B
7284,1.4742,A
7285,0.5536,A
7286,1.4488,C
7287,-0.0182,B
7288,0.9256,A
7289,-0.1951,C
7290,-0.1169,C
7291,-0.4313,A
7292,0.478,C
7293,0.5024,C
7294,-0.2694,C
7295,-0.6515,C
7296,1.1611,C
7297,-2.1262,B
7298,-1.0482,C
7299,-0.0832,A
7300,0.6115,C
7301,0.5004,B
7302,0.5939,B
7303,-0.6761,B
7304,-0.6044,C
7305,0.42,B
7306,-1.0242,B
7307,0.5478,C
7308,-3.1632,C
7309,0.1187,C
7310,1.7482,A
7311,0.4837,C
7312,-1.2204,B
7313,1.6729,B
7314,0.704,B
7315,1.6282,C
7316,-1.3975,A
7317,2.2442,C
7318,-0.7865,B
7319,0.8028,A
7320,0.6522,A
7321,1.5874,C
7322,0.3757,A
7323,-0.55,C
7324,0.0593,C
7325,0.3492,C
7326,1.1542,A
7327,1.6046,C
7328,-2.68,A
7329,-1.2393,A
7330,-1.0356,A
7331,0.851,B
7332,-0.6644,A
7333,0.3813,A
7334,-2.6991,B
7335,-0.2394,C
7336,1.877,C
7337,-0.7196,C
7338,0.3575,C
7339,0.3834,A
7340,0.2986,C
7341,-1.6143,C
7342,-1.1476,B
7343,0.2901,A
7344,0.8445,B
